,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
591,30412,-37.764823,144.998512,8 Beaconsfield Parade,NORTHCOTE,5920000,house,2013,3,1,1,SC_103,2826,20015,151,21,0,hospital_035,849,S_105,1596
592,30434,-37.778993,145.000444,8 Yeomans Street,NORTHCOTE,11430000,house,2014,4,2,2,SC_001,3841,19928,210,14,0,hospital_035,1905,S_200,2906
593,30509,-37.778014,144.996766,93 Bridge Street,NORTHCOTE,25670000,house,2014,4,3,2,SC_001,4118,20017,334,18,0,hospital_035,1943,S_200,2783
594,30532,-37.768028,145.014094,98 Kellett Street,NORTHCOTE,9940000,house,2011,3,2,2,SC_001,2437,19930,1265,18,0,hospital_035,792,S_105,2100
595,30543,-37.758664,145.018158,1/275 Rossmoyne Street,THORNBURY,4810000,house,2013,3,1,2,SC_001,2321,20014,1770,23,0,hospital_035,1023,S_105,1533
596,30642,-37.757535,145.001935,12 Rossmoyne Street,THORNBURY,6525000,house,2011,4,1,0,SC_103,1998,20014,405,23,0,hospital_035,793,S_105,735
597,30679,-37.75787,145.008709,129 Rossmoyne Street,THORNBURY,9450000,house,2010,3,2,2,SC_103,2121,20014,946,23,0,hospital_035,566,S_105,879
598,30777,-37.75428391,144.9858398,150 Hutton Street,THORNBURY,13260000,house,2008,4,2,1,SC_103,2165,20014,1124,23,0,hospital_144,1260,S_105,1606
599,30783,-37.759268,145.010651,152 Gooch Street,THORNBURY,14300000,house,2016,3,1,1,SC_103,2321,20014,1162,23,0,hospital_035,475,S_105,1102
600,30809,-37.75574493,144.9993439,16/14 Hutton Street,THORNBURY,2727000,house,2009,1,1,1,SC_103,1814,20014,103,23,0,hospital_035,1094,S_105,643
601,30818,-37.758488,145.010878,164 Rossmoyne Street,THORNBURY,11400000,house,2012,3,2,1,SC_103,2246,20014,1149,23,0,hospital_035,560,S_105,1043
602,30822,-37.758071,145.011526,165 Rossmoyne Street,THORNBURY,6480000,house,2014,3,1,3,SC_103,2224,20014,1189,23,0,hospital_035,629,S_105,1044
603,30845,-37.759428,145.012165,172 Gooch Street,THORNBURY,4976000,house,2013,2,1,1,SC_103,2385,20014,1292,23,0,hospital_035,543,S_105,1196
604,30859,-37.758481,145.01180300000001,178 Rossmoyne Street,THORNBURY,10800000,house,2011,4,1,1,SC_103,2275,20014,1225,23,0,hospital_035,604,S_105,1094
605,30937,-37.76189041,145.00344850000002,21 Fenwick Street,THORNBURY,13995000,house,2008,4,2,1,SC_103,2487,20015,614,21,0,hospital_035,403,S_105,1205
606,31059,-37.760636,145.020571,283 Raleigh Street,THORNBURY,6000000,house,2013,3,1,1,SC_001,2036,20014,2033,23,0,hospital_039,948,S_105,1832
607,31137,-37.761142,145.018497,328 Rathmines Street,THORNBURY,12662000,house,2014,3,2,2,SC_001,2184,20014,1880,23,0,hospital_035,958,S_105,1723
608,31144,-37.7610508,144.9897247,33 Bradley Avenue,THORNBURY,7161000,house,2011,2,1,1,SC_103,2621,20015,729,21,0,hospital_035,1608,S_105,1653
609,31149,-37.759799,145.02424299999998,330A Rossmoyne Street,THORNBURY,8430000,house,2010,3,1,2,SC_001,1789,19932,2102,21,0,hospital_039,699,S_219,1803
610,31161,-37.756554,144.985948,34 Newman Street,THORNBURY,4930000,house,2013,3,1,2,SC_103,2356,20014,1124,23,0,hospital_144,1245,S_105,1672
611,31203,-37.75737381,144.98542790000002,37 Lewis Street,THORNBURY,4770000,house,2009,2,1,3,SC_103,2457,20014,1185,23,0,hospital_144,1204,S_105,1749
612,31221,-37.756861,144.996927,39a Harold Street,THORNBURY,8960000,house,2010,2,2,2,SC_103,1973,20014,248,23,0,hospital_035,1173,S_105,874
613,31233,-37.75523376,145.0042114,40 Collins Street,THORNBURY,4368000,house,2008,3,1,1,SC_103,1753,20014,497,23,0,hospital_035,913,S_105,466
614,31342,-37.75635,144.984264,56 Newman Street,THORNBURY,7579000,house,2013,2,1,3,SC_103,2430,20014,1267,23,0,hospital_144,1097,S_105,1803
615,31556,-37.760548,144.99022,95 Woolton Avenue,THORNBURY,8360000,house,2014,4,2,2,SC_103,2552,20015,720,21,0,hospital_035,1573,S_105,1583
616,31655,-37.73297501,145.0328369,1/58 Tyler Street,PRESTON,3920000,house,2007,3,2,1,SC_047,659,20011,2695,29,0,hospital_090,1890,S_225,968
617,31707,-37.73526,145.024053,108 Wood Street,PRESTON,7050000,house,2013,2,1,1,SC_047,662,20011,2023,29,0,hospital_090,2341,S_225,1224
618,31708,-37.742521,145.01968,109 Gower Street,PRESTON,7144000,house,2015,3,1,2,SC_047,1036,20012,1740,27,0,hospital_090,2449,S_084,1599
619,31713,-37.753151,145.018728,11 Adams Street,PRESTON,12767000,house,2016,2,1,1,SC_047,1919,20014,1787,23,0,hospital_035,1448,S_105,1349
620,31743,-37.740903,144.988093,110 Bruce Street,PRESTON,10016000,house,2015,2,1,1,SC_103,1229,20012,1122,27,0,hospital_144,2250,S_030,1320
621,31807,-37.74219131,145.0178375,127 Gower Street,PRESTON,6930000,house,2009,3,1,2,SC_047,1171,20012,1574,27,0,hospital_035,2468,S_084,1435
622,31839,-37.74233627,145.0105438,13 Patterson Street,PRESTON,5005000,house,2009,2,1,2,SC_103,816,20012,972,27,0,hospital_035,2303,S_084,891
623,31852,-37.737295,145.02359199999998,131B Albert Street,PRESTON,8250000,house,2016,2,1,2,SC_047,608,20012,2037,27,0,hospital_090,2275,S_225,1451
624,31859,-37.747411,145.0046,135 Plenty Road,PRESTON,5720000,house,2013,3,1,0,SC_103,902,20013,442,25,0,hospital_035,1749,S_105,416
625,31918,-37.746409,144.988414,143 Gilbert Road,PRESTON,12784000,house,2016,2,1,1,SC_103,1413,20013,1038,25,0,hospital_144,1843,S_105,1436
626,32090,-37.736951,145.010569,18 Pender Street,PRESTON,7755000,house,2011,3,1,1,SC_103,813,20012,905,27,0,hospital_139,2423,S_084,681
627,32104,-37.750677,144.986719,184 Miller Street,PRESTON,14700000,house,2016,3,1,2,SC_103,1823,20014,1151,23,0,hospital_144,1464,S_105,1489
628,32131,-37.734687,145.022583,19 Malpas Street,PRESTON,14000000,house,2016,4,2,2,SC_047,805,20011,1879,29,0,hospital_090,2485,S_225,1215
629,32260,-37.74926,145.003017,202/277 Raglan Street,PRESTON,6144000,house,2011,2,1,1,SC_103,1081,20013,483,25,0,hospital_035,1578,S_105,209
630,32308,-37.73094177,145.0135193,218 Tyler Street,PRESTON,11790000,house,2009,5,2,2,SC_103,1401,20011,987,29,0,hospital_139,2017,S_084,1166
631,32419,-37.730327,145.009188,250 Tyler Street,PRESTON,10680000,house,2016,3,1,1,SC_103,1212,20011,604,29,0,hospital_139,1726,S_085,941
632,32437,-37.750199,144.988449,26 Gilbert Road,PRESTON,12964000,house,2015,3,2,0,SC_103,1676,20014,1042,23,0,hospital_144,1624,S_105,1340
633,32441,-37.748913,145.013606,26 Mihil Street,PRESTON,9900000,house,2012,4,2,3,SC_103,1460,20013,1241,25,0,hospital_035,1639,S_105,910
634,32509,-37.738695,144.984386,29 Hope Street,PRESTON,6040000,house,2014,3,2,2,SC_103,1549,20012,1420,27,0,hospital_144,2269,S_030,1015
635,32596,-37.749258,145.011222,31 Newcastle Street,PRESTON,8030000,house,2015,3,1,1,SC_103,1351,20013,1057,25,0,hospital_035,1549,S_105,698
636,32610,-37.736883,145.009351,32 Pender Street,PRESTON,9100000,house,2010,3,1,1,SC_103,718,20012,802,27,0,hospital_139,2369,S_084,574
637,32619,-37.733821,144.985398,33 George Street,PRESTON,11115000,house,2016,4,2,1,SC_103,1592,20012,1437,27,0,hospital_139,2125,S_030,497
638,32641,-37.737933,144.990469,342 Gilbert Road,PRESTON,17160000,house,2016,4,3,2,SC_103,1027,20012,889,27,0,hospital_139,2363,S_085,1092
639,32655,-37.7472098,144.99634630000003,35 St Georges Road,PRESTON,5400000,house,2012,3,1,2,SC_103,982,20013,382,25,0,hospital_035,2020,S_105,772
640,32711,-37.740806,145.010362,396 Plenty Road,PRESTON,6904000,house,2014,2,1,1,SC_103,753,20012,898,27,0,hospital_035,2471,S_084,778
641,32732,-37.7351532,145.0082245,4 Morgan Street,PRESTON,8100000,house,2009,4,2,2,SC_103,741,20012,783,27,0,hospital_139,2152,S_084,523
642,32751,-37.749189,145.011967,40 Newcastle St,PRESTON,10960000,house,2012,4,1,2,SC_103,1386,20013,1115,25,0,hospital_035,1570,S_105,763
643,32839,-37.747999,144.997051,48 Showers Street,PRESTON,10640000,house,2014,3,1,1,SC_103,1031,20013,385,25,0,hospital_035,1913,S_105,673
644,32945,-37.73189926,144.99086,539 Gilbert Road,PRESTON,5665000,house,2009,3,1,1,SC_103,1298,20011,1119,29,0,hospital_139,1717,S_030,691
645,32965,-37.742616999999996,145.01673799999998,56 Ruby Street,PRESTON,9775000,house,2013,2,1,2,SC_047,1278,20012,1493,27,0,hospital_035,2391,S_084,1367
646,33065,-37.742849,144.991282,64 Leicester Street,PRESTON,8190000,house,2015,3,1,2,SC_103,1007,20013,837,25,0,hospital_144,2290,S_084,1200
647,33114,-37.74103,144.999569,7 Edith Street,PRESTON,6850000,house,2016,3,1,2,SC_103,264,20012,275,27,0,hospital_035,2542,S_084,520
648,33281,-37.73744,145.011044,9 Pender Street,PRESTON,13120000,house,2014,3,1,1,SC_103,835,20012,936,27,0,hospital_139,2490,S_084,723
649,33284,-37.735081,145.010988,9 Phelan St,PRESTON,5954000,house,2007,3,1,0,SC_103,940,20012,1004,27,0,hospital_139,2258,S_084,753
650,33374,-37.699117,145.01826499999999,1 Lambassa Grove,RESERVOIR,3850000,house,2012,3,1,2,SC_047,4516,20008,734,36,0,hospital_139,2718,S_228,2937
651,33420,-37.718971999999994,145.00033100000002,1/2 George Street,RESERVOIR,3680000,house,2015,3,2,1,SC_103,2299,20010,631,32,0,hospital_139,254,S_030,1892
652,33438,-37.724791,145.022671,1/3 Boldrewood Parade,RESERVOIR,8925000,house,2010,3,1,1,SC_047,1673,20010,1637,32,0,hospital_025,2004,S_225,534
653,33490,-37.696649,145.020518,10 Arundel Avenue,RESERVOIR,7905000,house,2013,3,1,2,SC_047,4743,20008,786,36,0,hospital_025,3016,S_228,2678
654,33547,-37.727984,145.001625,10 Verdun Grove,RESERVOIR,7650000,house,2010,2,1,1,SC_103,1292,20011,111,29,0,hospital_139,1201,S_085,1024
655,33587,-37.70914841,145.0213471,108 Rathcown Road,RESERVOIR,3104000,house,2009,2,1,2,SC_047,3367,20009,1051,33,0,hospital_025,2110,S_225,1871
656,33613,-37.707364,145.027412,11 Mais Street,RESERVOIR,6860000,house,2014,4,1,3,SC_047,3481,20009,1577,33,0,hospital_025,1752,S_225,1957
657,33695,-37.708593,144.991819,12 Ida Court,RESERVOIR,6468000,house,2016,3,1,2,SC_103,3563,20009,1560,33,0,hospital_139,1140,S_030,2449
658,33770,-37.697103,145.005536,13 Lindenow Street,RESERVOIR,6279000,house,2014,3,1,1,SC_103,4739,20008,612,36,0,hospital_139,2371,S_228,2892
659,33890,-37.717385,144.991092,15 Lake Street,RESERVOIR,6325000,house,2013,3,1,2,SC_103,2650,20010,1402,32,0,hospital_139,614,S_030,1513
660,33905,-37.717411,145.016027,154 Broadway,RESERVOIR,9008000,house,2015,4,1,1,SC_047,2668,20010,797,32,0,hospital_139,1582,S_225,1396
661,33944,-37.719524,145.015103,16 Howard Street,RESERVOIR,10540000,house,2010,2,1,1,SC_047,2506,20010,772,32,0,hospital_139,1517,S_225,1341
662,33969,-37.730144,145.02518,169 Albert Street,RESERVOIR,4500000,house,2010,5,1,1,SC_047,1039,20011,1982,29,0,hospital_025,2159,S_225,661
663,33981,-37.72605120000001,145.0039918,17 Crawley Street,RESERVOIR,4384000,house,2011,3,1,1,SC_103,1517,20011,283,29,0,hospital_139,1079,S_084,1238
664,33984,-37.70169067,145.0247345,17 Dumbarton Street,RESERVOIR,6375000,house,2009,3,1,2,SC_047,4132,20008,1363,36,0,hospital_025,2351,S_225,2609
665,33987,-37.715444,145.017017,17 Fordham Road,RESERVOIR,9750000,house,2016,3,1,2,SC_047,2826,20010,897,32,0,hospital_139,1686,S_225,1474
666,34003,-37.72891,144.993726,17 Monash Street,RESERVOIR,7740000,house,2016,3,1,2,SC_103,1391,20011,798,29,0,hospital_139,1319,S_030,898
667,34010,-37.722355,145.01915,17 Shand Road,RESERVOIR,6430000,house,2015,3,1,1,SC_047,2054,20010,1231,32,0,hospital_139,1932,S_225,890
668,34012,-37.707603999999996,145.011009,17 Suffolk Street,RESERVOIR,6530000,house,2010,2,1,2,SC_103,3648,20009,135,33,0,hospital_139,1591,S_225,2479
669,34081,-37.709119,145.030992,18T Purinuan Road,RESERVOIR,6960000,house,2013,3,2,3,SC_047,3277,20009,1896,33,0,hospital_025,1384,S_225,1769
670,34126,-37.715404,145.000958,1A Daventry Street,RESERVOIR,4671000,house,2014,3,2,1,SC_103,2693,20010,557,32,0,hospital_139,351,S_030,2201
671,34151,-37.692427,144.9759,2 Churchill Avenue,RESERVOIR,5595000,house,2011,3,1,1,SC_030,4996,19961,1759,35,0,hospital_139,3412,S_161,1586
672,34162,-37.724734999999995,145.000901,2 Frankston Street,RESERVOIR,8840000,house,2011,3,1,2,SC_103,1656,20011,440,29,0,hospital_139,836,S_085,1390
673,34211,-37.71060944,145.02246090000003,2/21 Crookston Road,RESERVOIR,3680000,house,2007,3,2,1,SC_047,3186,20009,1179,33,0,hospital_025,1957,S_225,1685
674,34238,-37.697794,145.023398,20 Elinda Place,RESERVOIR,3530000,house,2010,3,1,1,SC_047,4578,20008,1065,36,0,hospital_025,2755,S_155,2773
675,34242,-37.70541,145.005975,20 Hobbs Crescent,RESERVOIR,7062000,house,2010,3,1,2,SC_103,3821,20009,417,33,0,hospital_139,1522,S_225,2954
676,34291,-37.70403671,144.988266,21 Godley Street,RESERVOIR,6120000,house,2009,3,1,2,SC_103,4136,20009,1920,33,0,hospital_139,1736,S_030,2876
677,34299,-37.695816,145.00728600000002,21 Merrilands Road,RESERVOIR,6552000,house,2010,3,1,2,SC_103,4895,20008,418,36,0,hospital_139,2554,S_228,2706
678,34342,-37.717575,145.01207,221 Broadway,RESERVOIR,16080000,house,2016,3,1,3,SC_103,2607,20010,453,32,0,hospital_139,1234,S_225,1679
679,34362,-37.717254,144.990224,23 Lake Street,RESERVOIR,5724000,house,2014,3,1,2,SC_103,2692,20010,1477,32,0,hospital_139,691,S_030,1494
680,34450,-37.701815,144.986101,26 Halsey Street,RESERVOIR,8925000,house,2012,3,2,3,SC_103,4430,20009,2171,33,0,hospital_139,2045,S_161,2807
681,34483,-37.7078366,145.0054958,27 Maclagan Crescent,RESERVOIR,10080000,house,2013,3,1,2,SC_103,3548,20009,354,33,0,hospital_139,1266,S_225,2792
682,34512,-37.720981,144.996904,28 Gloucester Street,RESERVOIR,12410000,house,2016,3,1,3,SC_103,2118,20011,974,29,0,hospital_139,393,S_030,1517
683,34539,-37.723909,144.988312,29 Dwyer Avenue,RESERVOIR,8100000,house,2010,2,1,1,SC_103,2118,20011,1368,29,0,hospital_139,1111,S_030,759
684,34608,-37.72443771,144.98703,3 Nocton St,RESERVOIR,4620000,house,2007,3,1,2,SC_103,2137,20011,1455,29,0,hospital_139,1236,S_030,651
685,34628,-37.720724,145.000307,3/5 Wright Street,RESERVOIR,4456000,house,2013,2,1,1,SC_103,2104,20010,728,32,0,hospital_139,403,S_030,1775
686,34656,-37.696888,145.018104,31 Arundel Avenue,RESERVOIR,6460000,house,2015,3,2,1,SC_047,4761,20008,592,36,0,hospital_139,2901,S_228,2688
687,34737,-37.729263,145.022428,34 Drysdale Street,RESERVOIR,5467000,house,2014,3,1,2,SC_047,1246,20011,1733,29,0,hospital_025,2282,S_225,737
688,34744,-37.72099686,145.0265045,34 Nicholson Avenue,RESERVOIR,4200000,house,2009,5,2,3,SC_047,1983,20010,1778,32,0,hospital_025,1535,S_225,478
689,34792,-37.720248,144.993998,36 Wattle Grove,RESERVOIR,7452000,house,2014,4,1,2,SC_103,2263,20011,1192,29,0,hospital_139,466,S_030,1388
690,34795,-37.71699524,145.01701359999998,37 Cuthbert Road,RESERVOIR,3408000,house,2008,3,1,1,SC_047,2670,20010,882,32,0,hospital_139,1670,S_225,1357
691,34799,-37.719265,144.999806,37 Henty Street,RESERVOIR,6780000,house,2010,3,1,1,SC_103,2270,20010,686,32,0,hospital_139,244,S_030,1835
692,34917,-37.726179,145.000345,40 Powell Street,RESERVOIR,9984000,house,2016,3,1,2,SC_103,1499,20011,327,29,0,hospital_139,979,S_085,1239
693,34941,-37.728054,145.021679,42 Ashton Street,RESERVOIR,11900000,house,2015,3,1,2,SC_047,1394,20011,1665,29,0,hospital_025,2259,S_225,713
694,34957,-37.714082,145.016612,42A Whitelaw Street,RESERVOIR,4972000,house,2016,3,1,2,SC_047,2979,20010,902,32,0,hospital_139,1679,S_225,1610
695,34966,-37.721142,144.988459,43 Kingsley Road,RESERVOIR,10380000,house,2016,3,1,3,SC_103,2372,20011,1497,29,0,hospital_139,934,S_030,1035
696,35009,-37.698948,145.02418600000001,46 Elinda Place,RESERVOIR,3105000,house,2014,3,1,1,SC_047,4441,20008,1175,36,0,hospital_025,2612,S_155,2702
697,35178,-37.709168,144.99023200000002,54 Banbury  Road,RESERVOIR,4320000,house,2010,3,1,2,SC_103,3540,20009,1704,33,0,hospital_139,1162,S_030,2349
698,35244,-37.712232,145.00249,58 Leamington Street,RESERVOIR,16830000,house,2015,4,3,2,SC_103,3045,20010,652,32,0,hospital_139,711,S_030,2552
699,35256,-37.728765,145.03113,59 Clingin Street,RESERVOIR,4284000,house,2015,3,1,2,SC_047,1092,20011,2497,29,0,hospital_025,1688,S_225,478
700,35291,-37.718465,145.011648,6 Clark Street,RESERVOIR,6120000,house,2015,3,2,2,SC_103,2501,20010,446,32,0,hospital_139,1201,S_225,1666
701,35297,-37.72856522,144.9944916,6 Crispe Street,RESERVOIR,7752000,house,2009,2,1,1,SC_103,1391,20011,729,29,0,hospital_139,1264,S_030,969
702,35325,-37.699882,145.027073,6 Robins Avenue,RESERVOIR,6450000,house,2011,3,1,1,SC_047,4314,20008,1450,36,0,hospital_025,2372,S_155,2451
703,35395,-37.708455,145.012823,65 Cheddar Road,RESERVOIR,8974000,house,2015,2,1,2,SC_103,3595,20009,298,33,0,hospital_139,1649,S_225,2306
704,35440,-37.731248,145.032428,68a Blake Street,RESERVOIR,3160000,house,2013,3,1,1,SC_047,834,20011,2630,29,0,hospital_025,1850,S_225,777
705,35502,-37.7129631,145.0166779,70 Strathmerton Street,RESERVOIR,2400000,house,2007,2,1,1,SC_047,3091,20009,846,33,0,hospital_139,1718,S_225,1701
706,35539,-37.697633,145.014082,74 Lloyd Avenue,RESERVOIR,10500000,house,2016,2,1,1,SC_047,4774,20008,363,36,0,hospital_139,2630,S_228,2781
707,35570,-37.709381,145.016089,78 Crookston Road,RESERVOIR,11764000,house,2014,3,1,2,SC_047,3480,20009,602,33,0,hospital_139,1831,S_225,2056
708,35594,-37.728062,145.027606,8 Chaleyer Street,RESERVOIR,8140000,house,2010,3,1,2,SC_047,1192,20011,2187,29,0,hospital_025,1845,S_225,365
709,35604,-37.719933,145.025723,8 Keilor Avenue,RESERVOIR,8755000,house,2014,2,1,1,SC_047,2112,20010,1684,32,0,hospital_025,1572,S_225,614
710,35620,-37.714749,145.00968500000002,8 Orrong Avenue,RESERVOIR,8918000,house,2014,3,1,2,SC_103,2847,20010,336,32,0,hospital_139,1071,S_225,2023
711,35653,-37.70645142,145.0222626,81 St Vigeons Road,RESERVOIR,5995000,house,2009,3,1,2,SC_047,3643,20009,1134,33,0,hospital_025,2182,S_225,2132
712,35661,-37.703783,145.029253,83 Darebin Boulevard,RESERVOIR,8500000,house,2014,3,1,2,SC_047,3871,20009,1798,33,0,hospital_025,1912,S_155,2325
713,35770,-37.70440674,145.03047180000002,90 Darebin Blvd,RESERVOIR,3560000,house,2008,4,2,2,SC_047,3801,20009,1886,33,0,hospital_025,1791,S_155,2240
714,35786,-37.706231,145.023126,92 St Vigeons Road,RESERVOIR,12512000,house,2010,4,1,2,SC_047,3653,20009,1213,33,0,hospital_025,2132,S_225,2137
715,35822,-37.676851,145.037276,1 Jacob Court,THOMASTOWN,6870000,house,2016,3,1,1,SC_062,5090,20007,2063,38,0,hospital_041,2786,S_228,1844
716,35829,-37.677972,145.034574,1 Warwick Court,THOMASTOWN,6715000,house,2015,3,1,2,SC_062,5358,20007,1807,38,0,hospital_041,2916,S_228,1654
717,35861,-37.686118,145.03461299999998,12 Parklands Drive,THOMASTOWN,6174000,house,2015,4,2,2,SC_047,5849,20007,1903,38,0,hospital_041,2565,S_228,2149
718,35867,-37.677788,145.034135,13 Leila Court,THOMASTOWN,3240000,house,2012,3,1,2,SC_062,5379,20007,1772,38,0,hospital_041,2960,S_228,1610
719,35919,-37.67884445,145.0404053,2 Lisa Court,THOMASTOWN,3835000,house,2008,4,1,0,SC_062,4994,20007,2308,38,0,hospital_041,2432,S_228,2171
720,35947,-37.682708,145.03618600000001,29 Chapman Avenue,THOMASTOWN,5220000,house,2011,3,1,3,SC_062,5551,20007,1948,38,0,hospital_041,2551,S_228,2021
721,36119,-37.6613884,145.0339813,105 Childs Road,LALOR,2700000,house,2007,3,1,1,SC_062,4667,20005,1058,43,0,hospital_053,1889,S_229,1381
722,36146,-37.675048,145.03332,12 McKimmies Road,LALOR,5400000,house,2010,3,1,2,SC_062,5283,20006,1751,40,0,hospital_053,3004,S_228,1460
723,36166,-37.667601,145.033773,13 Tunbridge Crescent,LALOR,5250000,house,2011,3,1,3,SC_062,4891,20006,1474,40,0,hospital_053,2345,S_229,1215
724,36168,-37.676066999999996,145.02832,139 Messmate Street,LALOR,5499000,house,2014,4,1,2,SC_062,5724,20007,1325,38,0,hospital_053,2919,S_228,1063
725,36171,-37.671031,145.027909,14 Blackburn Street,LALOR,3825000,house,2011,3,1,2,SC_062,5514,20006,1106,40,0,hospital_053,2388,S_229,829
726,36182,-37.662227,145.033549,15 Cromwell Court,LALOR,7472000,house,2016,3,1,2,SC_062,4727,20005,1136,43,0,hospital_053,1914,S_229,1307
727,36190,-37.676334000000004,145.029623,151A Messmate St,LALOR,3195000,house,2013,3,2,2,SC_062,5637,20007,1423,38,0,hospital_053,2989,S_228,1181
728,36218,-37.675452,145.042416,17/68-92 McKimmies Road,LALOR,3924000,house,2015,3,2,1,SC_062,4628,20006,2466,40,0,hospital_041,2540,S_229,2188
729,36327,-37.671794,145.039743,24 Winston Street,LALOR,3280000,house,2009,3,1,1,SC_062,4612,20006,2094,40,0,hospital_041,2996,S_229,1820
730,36340,-37.67168045,145.0398865,26 Winston Street,LALOR,3280000,house,2008,4,2,2,SC_062,4595,20006,2102,40,0,hospital_041,2996,S_229,1828
731,36418,-37.668499,145.033184,36 Clifton Grove,LALOR,4550000,house,2015,3,1,1,SC_062,4976,20006,1440,40,0,hospital_053,2390,S_229,1174
732,36429,-37.661354,145.024399,39 Monash Street,LALOR,5025000,house,2013,3,1,2,SC_062,5492,20006,809,40,0,hospital_053,1292,S_229,738
733,36436,-37.67056656,145.03698730000002,4 Casey Drive,LALOR,3060000,house,2008,3,1,2,SC_062,4764,20006,1821,40,0,hospital_053,2780,S_229,1549
734,36452,-37.67474,145.034332,4/21 Lynne Street,LALOR,4760000,house,2014,2,1,0,SC_062,5189,20006,1805,40,0,hospital_053,3020,S_229,1529
735,36498,-37.667988,145.033653,50 Michael St,LALOR,3910000,house,2010,3,1,2,SC_062,4917,20006,1470,40,0,hospital_053,2372,S_229,1208
736,36538,-37.673995,145.025948,65 William Street,LALOR,5610000,house,2016,3,1,2,SC_062,5806,20006,1190,40,0,hospital_053,2631,S_228,800
737,36555,-37.665802,144.988807,70 Mosaic Drive,LALOR,6825000,house,2014,4,2,2,SC_026,5833,20006,2501,40,0,hospital_053,2909,S_228,2602
738,36579,-37.66591,144.987457,8 Positano Way,LALOR,6720000,house,2015,4,2,2,SC_026,5737,20006,2620,40,0,hospital_053,3015,S_228,2712
739,36584,-37.6644516,145.0268707,82 Curtin Avenue,LALOR,2880000,house,2008,3,1,1,SC_062,5359,20006,867,40,0,hospital_053,1700,S_229,669
740,36621,-37.64315796,145.0557404,1 Cavesson Court,EPPING,4446000,house,2009,3,2,0,SC_062,2789,45795,1199,46,0,hospital_053,3584,S_083,1773
741,36731,-37.640797,145.045037,11 Bouverie Place,EPPING,4149000,house,2015,3,2,2,SC_062,3767,20005,1842,43,0,hospital_053,2787,S_083,2751
